Seq,Row,Orig_Symbol,Orig_Order,Orig_IC,Orig_Entropy,Swap_Symbol,Swap_Order,Swap_IC,Swap_Entropy,Distance,song,Label,Orig_Function,Swap_Function
4,23,V,9,3.26358566469595,4.90055906702883,V,8,3.55020149460689,4.25357452306817,,"",,"",""
,,,,,,,,,,,,,,
5,24,IV,4,2.30831735960317,4.69289269238741,IV,4,2.30831735960317,4.69289269238741,,"",,"",""
5,25,I,5,3.12713856319346,4.80021032084452,I,5,3.12713856319346,4.80021032084452,,"",,"",""
5,26,IV,6,3.70232778714616,4.72187245301284,IV,6,3.70232778714616,4.72187245301284,,"",,"",""
5,27,V,5,4.12562564525533,4.8083895200779,V,5,4.12562564525533,4.8083895200779,,"",,"",""
5,28,IV,5,4.07851154444571,4.54481632831459,IV,5,4.07851154444571,4.54481632831459,,"",,"",""
5,29,V,5,2.8797942641627,4.56004704212741,I,5,2.87896546062515,4.56004704212741,0.000828803537555434,TheRembrandts_Someone_1991.varms,4,D,T
5,30,II,6,5.79534354107968,4.44300344610859,II,6,6.15279249772673,4.85533763987556,,"",,"",""
5,31,IV,4,5.49748209208283,3.55814146954641,IV,3,3.52154222559481,4.81663293100239,,"",,"",""
5,32,V,3,4.65581966940719,5.01247342864267,V,4,3.44775366193681,4.00699320969785,,"",,"",""
5,33,II,3,5.82435247871057,5.05885535532434,II,4,5.73656805754814,5.17097728444014,,"",,"",""
5,34,IV,3,4.60727109368917,5.06843421950047,IV,3,4.60727109368917,5.06843421950047,,"",,"",""
,,,,,,,,,,,,,,
6,18,vi,7,4.47837736646476,4.64397358229431,vi,7,4.47837736646476,4.64397358229431,,"",,"",""
6,19,IV,7,4.21853917315616,4.32139356796674,IV,7,4.21853917315616,4.32139356796674,,"",,"",""
6,20,II,6,6.51207068959791,3.56025790649659,II,6,6.51207068959791,3.56025790649659,,"",,"",""
6,21,V,4,3.35250193113879,4.62016288690041,V,4,3.35250193113879,4.62016288690041,,"",,"",""
6,22,V,4,3.23743438549865,4.49033955594739,V,4,3.23743438549865,4.49033955594739,,"",,"",""
6,23,I,4,1.9515348739061,4.0027208438262,V,4,1.95048606857822,4.0027208438262,0.00104880532787965,TheCrystals_HesARebel_1962.varms,4,T,D
6,24,vi,5,3.79757827844265,4.90085703636017,vi,5,5.26434752707133,3.88635934393352,,"",,"",""
6,25,I,6,4.31113027909393,4.31204491620583,I,5,1.96393579211591,4.4511054471949,,"",,"",""
6,26,V,5,4.73582235245967,3.7729535294809,V,4,4.43044298608766,4.39988634867612,,"",,"",""
6,27,IV,4,4.0119983246491,4.75160143677753,IV,4,4.03428782686528,4.57275097326861,,"",,"",""
6,28,III,4,6.3367689229418,4.67223597419942,III,4,6.3367689229418,4.67223597419942,,"",,"",""
,,,,,,,,,,,,,,
7,12,I,9,1.73314249899926,3.94633035178497,I,9,1.73314249899926,3.94633035178497,,"",,"",""
7,13,I,10,0.540695583679375,2.34224858048517,I,10,0.540695583679375,2.34224858048517,,"",,"",""
7,14,I,10,1.42377100413253,3.69268523009648,I,10,1.42377100413253,3.69268523009648,,"",,"",""
7,15,I,10,1.2558321632491,3.6623840120671,I,10,1.2558321632491,3.6623840120671,,"",,"",""
7,16,V,10,3.4296075732686,4.6358121625795,V,10,3.4296075732686,4.6358121625795,,"",,"",""
7,17,I,10,2.36593450587077,4.27970731913503,V,10,2.36484642905249,4.27970731913503,0.00108807681827638,TheWho_HappyJack_1967,4,T,D
7,18,I,10,2.1309438195268,4.4433900760709,I,10,1.92859982983229,4.09394152512699,,"",,"",""
7,19,r,10,3.3953452508911,3.38982351541152,r,10,4.96344280328226,2.86238580915551,,"",,"",""
7,20,r,7,0.67684114410304,2.28686976684317,r,4,1.43421676734224,3.2801568261198,,"",,"",""
7,21,I,6,2.03731931032019,3.16852973041979,I,4,1.9195145312719,2.76477854795664,,"",,"",""
7,22,I,6,1.73600073846534,4.08371787287376,I,5,1.61081551329812,4.1750515045038,,"",,"",""
,,,,,,,,,,,,,,
8,28,I,7,2.64931375909861,4.57709685323071,I,7,2.64931375909861,4.57709685323071,,"",,"",""
8,29,I,8,2.23259252712285,4.52035452002099,I,8,2.23259252712285,4.52035452002099,,"",,"",""
8,30,I,9,2.44884125110414,4.55302003825777,I,9,2.44884125110414,4.55302003825777,,"",,"",""
8,31,I,10,1.2558321632491,3.6623840120671,I,10,1.2558321632491,3.6623840120671,,"",,"",""
8,32,V,10,3.4296075732686,4.6358121625795,V,10,3.4296075732686,4.6358121625795,,"",,"",""
8,33,I,10,2.36593450587077,4.27970731913503,V,10,2.36484642905249,4.27970731913503,0.00108807681827638,TheWho_HappyJack_1967,4,T,D
8,34,I,10,2.1309438195268,4.4433900760709,I,10,1.92859982983229,4.09394152512699,,"",,"",""
8,35,I,10,1.14174325231061,3.38982351541152,I,10,0.774561350118513,2.86238580915551,,"",,"",""
8,36,I,10,0.540695583679375,2.34224858048517,I,10,2.5932902744669,3.70363056089365,,"",,"",""
8,37,I,10,1.42377100413253,3.69268523009648,I,10,1.38389305871335,3.80141461069542,,"",,"",""
8,38,I,10,1.2558321632491,3.6623840120671,I,9,0.666971450277505,2.6876904124478,,"",,"",""
,,,,,,,,,,,,,,
9,60,I,8,0.773681647805652,2.83297444722912,I,8,0.773681647805652,2.83297444722912,,"",,"",""
9,61,I,9,0.803677177906767,2.96076317704844,I,9,0.803677177906767,2.96076317704844,,"",,"",""
9,62,I,9,4.06175110677666,2.34538251057089,I,9,4.06175110677666,2.34538251057089,,"",,"",""
9,63,I,9,2.3336793910857,4.36050392976847,I,9,2.3336793910857,4.36050392976847,,"",,"",""
9,64,V,9,3.83538733940184,4.85807887228235,V,9,3.83538733940184,4.85807887228235,,"",,"",""
9,65,I,10,2.36593450587077,4.27970731913503,V,10,2.36484642905249,4.27970731913503,0.00108807681827638,TheWho_HappyJack_1967,4,T,D
9,66,I,10,2.1309438195268,4.4433900760709,I,10,1.92859982983229,4.09394152512699,,"",,"",""
9,67,V,10,2.91301581404561,3.38982351541152,V,10,5.72479821048594,2.86238580915551,,"",,"",""
9,68,V,8,2.91575696964302,3.83298399544249,V,5,3.71054398804563,4.94554825596366,,"",,"",""
9,69,I,7,1.89810829750902,4.38329949453388,I,6,1.55265142463905,4.18028788850437,,"",,"",""
9,70,I,7,0.709113746935731,2.86201658490927,I,7,3.44779134162033,4.06660863583134,,"",,"",""
,,,,,,,,,,,,,,
10,136,I,8,0.773681647805652,2.83297444722912,I,8,0.773681647805652,2.83297444722912,,"",,"",""
10,137,I,9,0.803677177906767,2.96076317704844,I,9,0.803677177906767,2.96076317704844,,"",,"",""
10,138,I,9,4.06175110677666,2.34538251057089,I,9,4.06175110677666,2.34538251057089,,"",,"",""
10,139,I,9,2.3336793910857,4.36050392976847,I,9,2.3336793910857,4.36050392976847,,"",,"",""
10,140,V,9,3.83538733940184,4.85807887228235,V,9,3.83538733940184,4.85807887228235,,"",,"",""
10,141,I,10,2.36593450587077,4.27970731913503,V,10,2.36484642905249,4.27970731913503,0.00108807681827638,TheWho_HappyJack_1967,4,T,D
10,142,I,10,2.1309438195268,4.4433900760709,I,10,1.92859982983229,4.09394152512699,,"",,"",""
10,143,r,10,3.3953452508911,3.38982351541152,r,10,4.96344280328226,2.86238580915551,,"",,"",""
10,144,r,7,0.67684114410304,2.28686976684317,r,4,1.43421676734224,3.2801568261198,,"",,"",""
10,145,I,6,2.03731931032019,3.16852973041979,I,4,1.9195145312719,2.76477854795664,,"",,"",""
10,146,r,6,3.42267778972982,4.08371787287376,r,5,3.5370107363629,4.1750515045038,,"",,"",""
,,,,,,,,,,,,,,
11,26,I,10,1.50083766052025,3.91560379135814,I,10,1.50083766052025,3.91560379135814,,"",,"",""
11,27,I,9,0.707478793139092,2.78194726746581,I,9,0.707478793139092,2.78194726746581,,"",,"",""
11,28,I,10,1.25236711336584,3.2729410517075,I,10,1.25236711336584,3.2729410517075,,"",,"",""
11,29,I,10,2.59757754780936,4.43160823508156,I,10,2.59757754780936,4.43160823508156,,"",,"",""
11,30,V,10,5.0210624012861,4.27021250349019,V,10,5.0210624012861,4.27021250349019,,"",,"",""
11,31,V,9,2.48580886092933,4.37443489416227,I,9,2.48705257046963,4.37443489416227,0.00124370954030217,Chicago_AliveAgain_1978,4,D,T
11,32,V,10,3.50808220221722,4.78729409706403,V,10,2.63277837962058,4.1443389076851,,"",,"",""
11,33,V,7,0.151596649410682,0.926337201662917,V,9,3.6176580824331,2.41651133819756,,"",,"",""
11,34,I,10,2.81070869745571,3.3697687593339,I,9,2.14850901422991,4.37491857617346,,"",,"",""
11,35,I,10,1.08057463951374,3.28795056964122,I,7,2.99885630156544,4.05883280060109,,"",,"",""
11,36,iii,10,5.52327424765121,3.6661559937062,iii,7,5.67357783621221,4.75266652134457,,"",,"",""
,,,,,,,,,,,,,,
12,109,I,3,4.72943789930473,4.16933718971192,I,3,4.72943789930473,4.16933718971192,,"",,"",""
12,110,ii,3,4.15427857020583,5.18574504212915,ii,3,4.15427857020583,5.18574504212915,,"",,"",""
12,111,I,4,2.72058455584634,4.80862894713793,I,4,2.72058455584634,4.80862894713793,,"",,"",""
12,112,IV,5,4.24876203438019,4.83506587728791,IV,5,4.24876203438019,4.83506587728791,,"",,"",""
12,113,I,5,2.97196442601651,4.81735381944071,I,5,2.97196442601651,4.81735381944071,,"",,"",""
12,114,ii,6,2.64801917107712,4.69544906174242,IV,6,2.64945273395162,4.69544906174242,0.00143356287449281,SimonAndGarfunkel_FakinIt_1967,4,S,S
12,115,I,7,1.66852625247034,4.24906057152931,I,6,3.36150378532589,3.97692868454029,,"",,"",""
12,116,ii,8,4.60273598460069,4.2894239532591,ii,6,4.11204783623365,5.09780465434209,,"",,"",""
12,117,I,5,1.67716421814023,4.30840272251591,I,7,2.65100203732619,3.85750775515356,,"",,"",""
12,118,IV,6,3.71071777408093,4.64976820283514,IV,7,1.48144399874445,3.91562846297557,,"",,"",""
12,119,I,6,2.50708142284385,4.70102138971896,I,8,3.31241878378414,4.00154910523833,,"",,"",""
,,,,,,,,,,,,,,
13,20,V,5,2.29329649881592,4.47041254857541,V,5,2.29329649881592,4.47041254857541,,"",,"",""
13,21,I,6,2.3159633600578,4.41543265903187,I,6,2.3159633600578,4.41543265903187,,"",,"",""
13,22,ii,7,4.48147619619965,4.57799942015741,ii,7,4.48147619619965,4.57799942015741,,"",,"",""
13,23,V,6,1.43216120172266,3.84746557335441,V,6,1.43216120172266,3.84746557335441,,"",,"",""
13,24,I,7,1.23290580671331,3.70093302245322,I,7,1.23290580671331,3.70093302245322,,"",,"",""
13,25,ii,8,2.34722035616479,4.45633369457378,I,8,2.34872534866715,4.45633369457378,0.00150499250235558,PaperLace_TheNightChicagoDied_1974,4,S,T
13,26,V,7,0.674917370386597,2.59421224716355,V,9,4.94241903785604,4.14314587840889,,"",,"",""
13,27,I,7,0.671192669735529,2.71146819753287,I,6,3.41174034943049,4.71601012521105,,"",,"",""
13,28,I,10,2.63162560929241,4.78107515512038,I,6,2.43961024953856,4.59007978538296,,"",,"",""
13,29,I,9,1.31296138329767,3.78343851502669,I,7,2.69609945383176,4.05719950734533,,"",,"",""
13,30,ii,9,1.57027678254466,3.9958688616234,ii,7,5.14965091933741,4.52035452002099,,"",,"",""
,,,,,,,,,,,,,,
14,122,i,5,2.12968053680866,4.62788943260043,i,5,2.12968053680866,4.62788943260043,,"",,"",""
14,123,i,6,1.98099689936723,4.51719735904159,i,6,1.98099689936723,4.51719735904159,,"",,"",""
14,124,i,7,2.21650967313088,4.59360844576702,i,7,2.21650967313088,4.59360844576702,,"",,"",""
14,125,i,8,1.56527412700703,4.28283300062053,i,8,1.56527412700703,4.28283300062053,,"",,"",""
14,126,i,9,1.92771317406577,4.44115689083296,i,9,1.92771317406577,4.44115689083296,,"",,"",""
14,127,i,10,2.42719971846956,4.48957215260383,-III,10,2.42870686701855,4.48957215260383,0.00150714854898926,BillyIdol_WhiteWedding_1983.varms,4,T,T
14,128,i,10,0.372037644634182,1.81984564444075,i,10,2.51650276129717,4.51381918451976,,"",,"",""
14,129,i,10,0.372037644634182,1.81984564444075,i,10,3.40304191250411,3.77516447331386,,"",,"",""
14,130,i,10,0.372037644634182,1.81984564444075,i,6,3.13788379691443,4.17866420198603,,"",,"",""
14,131,i,10,0.372037644634182,1.81984564444075,i,6,2.0504170750769,4.55366608398774,,"",,"",""
14,132,i,10,0.372037644634182,1.81984564444075,i,6,1.55187045830258,4.21625349157008,,"",,"",""
,,,,,,,,,,,,,,
15,123,i,5,2.38298044119642,4.74670752980426,i,5,2.38298044119642,4.74670752980426,,"",,"",""
15,124,i,6,1.98269737464648,4.51693535542914,i,6,1.98269737464648,4.51693535542914,,"",,"",""
15,125,i,7,2.3662670614556,4.64952262306689,i,7,2.3662670614556,4.64952262306689,,"",,"",""
15,126,i,8,1.56691531938645,4.2829875316977,i,8,1.56691531938645,4.2829875316977,,"",,"",""
15,127,i,9,1.92931449074652,4.44084547716121,i,9,1.92931449074652,4.44084547716121,,"",,"",""
15,128,i,10,2.42884091084898,4.48949163344983,-III,10,2.43034805939797,4.48949163344983,0.0015071485489897,JudasPriest_YouveGotAnotherThingComin_1982,4,T,T
15,129,i,10,0.373891049773181,1.82559489707178,i,10,2.51119527838071,4.50814431700638,,"",,"",""
15,130,i,10,0.373891049773181,1.82559489707178,i,10,3.4265558546987,3.77479711036692,,"",,"",""
15,131,i,10,0.373891049773181,1.82559489707178,i,6,3.14881104797835,4.15752287899176,,"",,"",""
15,132,i,10,0.373891049773181,1.82559489707178,i,6,2.04959134271382,4.55319652743432,,"",,"",""
15,133,i,10,0.373891049773181,1.82559489707178,i,6,1.70068735500927,4.3524303400596,,"",,"",""
,,,,,,,,,,,,,,
16,49,i,8,2.00304326547637,4.44921630436053,i,8,2.00304326547637,4.44921630436053,,"",,"",""
16,50,i,7,1.07154895601281,3.5952259584042,i,7,1.07154895601281,3.5952259584042,,"",,"",""
16,51,i,10,2.16598162126625,4.44416348685579,i,10,2.16598162126625,4.44416348685579,,"",,"",""
16,52,i,8,1.04169537718464,3.60780649095205,i,8,1.04169537718464,3.60780649095205,,"",,"",""
16,53,i,10,2.25051868291836,4.04292117445077,i,10,2.25051868291836,4.04292117445077,,"",,"",""
16,54,i,10,2.42953432950387,4.48974639101372,-III,10,2.43104147805286,4.48974639101372,0.0015071485489897,WilsonPickett_DontKnockMyLovePt1_1971,4,T,T
16,55,i,10,0.371782545371259,1.81970358761513,i,10,2.78221356244142,4.57467174600127,,"",,"",""
16,56,i,10,0.371782545371259,1.81970358761513,i,8,3.515592677353,2.74723655417214,,"",,"",""
16,57,i,10,0.371782545371259,1.81970358761513,i,6,3.06191479197471,4.15000066279889,,"",,"",""
16,58,i,10,0.371782545371259,1.81970358761513,i,6,1.92695610304776,4.48069311305069,,"",,"",""
16,59,i,10,0.371782545371259,1.81970358761513,i,6,1.63761653167899,4.29894758477761,,"",,"",""
,,,,,,,,,,,,,,
17,52,IV,8,1.81844883200023,3.87881251896629,IV,8,1.81844883200023,3.87881251896629,,"",,"",""
17,53,iii,9,5.7097270058502,4.39035941153246,iii,9,5.7097270058502,4.39035941153246,,"",,"",""
17,54,ii,5,4.00129467926096,4.46626648353553,ii,5,4.00129467926096,4.46626648353553,,"",,"",""
17,55,iii,4,4.67134794419975,3.73376455068009,iii,4,4.67134794419975,3.73376455068009,,"",,"",""
17,56,V,4,3.80629495085353,4.39136113345462,V,4,3.80629495085353,4.39136113345462,,"",,"",""
17,57,I,4,2.28226787614952,4.40391390427011,V,4,2.28050462954366,4.40391390427011,0.00176324660586014,PatBenatar_LittleTooLate_1983,4,T,D
17,58,V,5,4.47777766442898,4.10445576964704,V,5,2.81495906634571,3.83861375795453,,"",,"",""
17,59,I,4,3.13267600718784,5.04951723404937,I,5,3.085769637596,4.36558568958722,,"",,"",""
17,60,I,5,2.50718854849849,5.03616196314588,I,5,2.48386115097208,4.89593370052886,,"",,"",""
17,61,I,6,2.05836182743434,4.58964013910282,I,6,2.86296193632939,4.96417593589421,,"",,"",""
17,62,I,7,2.49144458312004,3.96545384401484,I,7,1.60890557639173,4.23347829789758,,"",,"",""
,,,,,,,,,,,,,,
18,66,IV,9,2.03059551283161,3.59118638976681,IV,9,2.03059551283161,3.59118638976681,,"",,"",""
18,67,iii,9,5.7097270058502,4.39035941153246,iii,9,5.7097270058502,4.39035941153246,,"",,"",""
18,68,ii,5,4.00129467926096,4.46626648353553,ii,5,4.00129467926096,4.46626648353553,,"",,"",""
18,69,iii,4,4.67134794419975,3.73376455068009,iii,4,4.67134794419975,3.73376455068009,,"",,"",""
18,70,V,4,3.80629495085353,4.39136113345462,V,4,3.80629495085353,4.39136113345462,,"",,"",""
18,71,I,4,2.28226787614952,4.40391390427011,V,4,2.28050462954366,4.40391390427011,0.00176324660586014,PatBenatar_LittleTooLate_1983,4,T,D
18,72,V,5,4.47777766442898,4.10445576964704,V,5,2.81495906634571,3.83861375795453,,"",,"",""
18,73,I,4,3.13267600718784,5.04951723404937,I,5,3.085769637596,4.36558568958722,,"",,"",""
18,74,I,5,2.50718854849849,5.03616196314588,I,5,2.48386115097208,4.89593370052886,,"",,"",""
18,75,IV,6,3.69373781402116,4.58964013910282,IV,6,4.1736931021602,4.96417593589421,,"",,"",""
18,76,vi,6,5.69582901120097,4.40455245716258,vi,6,5.3793858027486,4.88938606786535,,"",,"",""
,,,,,,,,,,,,,,
19,122,IV,9,2.03059551283161,3.59118638976681,IV,9,2.03059551283161,3.59118638976681,,"",,"",""
19,123,iii,9,5.7097270058502,4.39035941153246,iii,9,5.7097270058502,4.39035941153246,,"",,"",""
19,124,ii,5,4.00129467926096,4.46626648353553,ii,5,4.00129467926096,4.46626648353553,,"",,"",""
19,125,iii,4,4.67134794419975,3.73376455068009,iii,4,4.67134794419975,3.73376455068009,,"",,"",""
19,126,V,4,3.80629495085353,4.39136113345462,V,4,3.80629495085353,4.39136113345462,,"",,"",""
19,127,I,4,2.28226787614952,4.40391390427011,V,4,2.28050462954366,4.40391390427011,0.00176324660586014,PatBenatar_LittleTooLate_1983,4,T,D
19,128,V,5,4.47777766442898,4.10445576964704,V,5,2.81495906634571,3.83861375795453,,"",,"",""
19,129,I,4,3.13267600718784,5.04951723404937,I,5,3.085769637596,4.36558568958722,,"",,"",""
19,130,V,5,4.07491224911209,5.03616196314588,V,5,4.54639258534039,4.89593370052886,,"",,"",""
19,131,I,5,2.9045394474162,4.89277650616206,I,5,2.7411468388457,4.79988468469762,,"",,"",""
19,132,IV,6,3.76007012045521,4.94098301375763,IV,6,3.09868506397308,4.69265483747177,,"",,"",""
,,,,,,,,,,,,,,
20,163,IV,9,2.03059551283161,3.59118638976681,IV,9,2.03059551283161,3.59118638976681,,"",,"",""
20,164,iii,9,5.7097270058502,4.39035941153246,iii,9,5.7097270058502,4.39035941153246,,"",,"",""
20,165,ii,5,4.00129467926096,4.46626648353553,ii,5,4.00129467926096,4.46626648353553,,"",,"",""
20,166,iii,4,4.67134794419975,3.73376455068009,iii,4,4.67134794419975,3.73376455068009,,"",,"",""
20,167,V,4,3.80629495085353,4.39136113345462,V,4,3.80629495085353,4.39136113345462,,"",,"",""
20,168,I,4,2.28226787614952,4.40391390427011,V,4,2.28050462954366,4.40391390427011,0.00176324660586014,PatBenatar_LittleTooLate_1983,4,T,D
20,169,V,5,4.47777766442898,4.10445576964704,V,5,2.81495906634571,3.83861375795453,,"",,"",""
20,170,I,4,3.13267600718784,5.04951723404937,I,5,3.085769637596,4.36558568958722,,"",,"",""
20,171,I,5,2.50718854849849,5.03616196314588,I,5,2.48386115097208,4.89593370052886,,"",,"",""
20,172,r,6,3.15248573308009,4.58964013910282,r,6,3.32725983732263,4.96417593589421,,"",,"",""
20,173,r,6,1.48725942546491,3.22962022575438,r,6,1.00866690555126,2.8291017255936,,"",,"",""
,,,,,,,,,,,,,,
21,93,I,4,2.9971543973206,4.92441009577702,I,4,2.9971543973206,4.92441009577702,,"",,"",""
21,94,V,5,4.54248076950145,4.87513114643238,V,5,4.54248076950145,4.87513114643238,,"",,"",""
21,95,V,5,4.34497860126587,3.90465244714705,V,5,4.34497860126587,3.90465244714705,,"",,"",""
21,96,V,4,3.45852895708678,5.06553050625398,V,4,3.45852895708678,5.06553050625398,,"",,"",""
21,97,V,5,1.93271570170176,4.28202237550906,V,5,1.93271570170176,4.28202237550906,,"",,"",""
21,98,V,6,2.78244687593908,4.71800472996853,I,6,2.78068127802496,4.71800472996853,0.00176559791412112,DoubleExposure_TenPercent_1976,4,D,T
21,99,V,7,1.67651010024039,4.17601611442615,V,7,3.50193337494066,4.35150182808211,,"",,"",""
21,100,V,8,2.45386163621049,4.44802789722776,V,7,4.69423606074798,3.91121713622194,,"",,"",""
21,101,V,9,1.97348252156208,4.42795443222916,V,5,3.79975470078229,4.59744708279593,,"",,"",""
21,102,r,10,3.2861332919449,4.06985265552776,r,5,3.25291264802557,4.51488884221939,,"",,"",""
21,103,r,10,1.48142091847661,2.87225095130234,r,5,1.13269675488987,2.85919030925468,,"",,"",""
,,,,,,,,,,,,,,
22,6,VI,4,6.93720941510697,4.16335106307169,VI,4,6.93720941510697,4.16335106307169,,"",,"",""
22,7,VI,2,5.04444972740043,4.91156722279927,VI,2,5.04444972740043,4.91156722279927,,"",,"",""
22,8,ii,2,4.03204430919217,5.24917712603071,ii,2,4.03204430919217,5.24917712603071,,"",,"",""
22,9,-VII,3,5.52824321121717,4.84833808012797,-VII,3,5.52824321121717,4.84833808012797,,"",,"",""
22,10,V,3,4.43717409265124,4.80745306002314,V,3,4.43717409265124,4.80745306002314,,"",,"",""
22,11,I,3,2.25321522633078,4.4443140210794,V,3,2.25137666754346,4.4443140210794,0.00183855878731398,DeanMartin_EverybodyLovesSomebody_1964,4,T,D
22,12,iii,4,5.02245669824586,5.16478552970391,iii,4,5.76058851266613,4.75122477002718,,"",,"",""
22,13,-iii,4,4.56605409536392,4.59679570479784,-iii,3,6.5509220846959,5.09657377928547,,"",,"",""
22,14,ii,2,0.203010051491361,1.27404777424553,ii,2,1.16310197945493,3.99861516570593,,"",,"",""
22,15,ii,4,7.25222063517626,1.63307526539104,ii,3,4.97651982269849,5.14903658527869,,"",,"",""
22,16,-II,2,6.46506998571166,5.29556127786258,-II,2,6.46506998571166,5.29556127786258,,"",,"",""
,,,,,,,,,,,,,,
23,81,VI,5,7.04691514746515,3.83669265906237,VI,5,7.04691514746515,3.83669265906237,,"",,"",""
23,82,VI,2,5.04444972740043,4.91156722279927,VI,2,5.04444972740043,4.91156722279927,,"",,"",""
23,83,ii,2,4.03204430919217,5.24917712603071,ii,2,4.03204430919217,5.24917712603071,,"",,"",""
