Seq,Row,Orig_Symbol,Orig_Order,Orig_IC,Orig_Entropy,Swap_Symbol,Swap_Order,Swap_IC,Swap_Entropy,Distance,song,Label,Orig_Function,Swap_Function
12,95,V,5,2.67739601890762,4.72381546321395,V,5,2.67739601890762,4.72381546321395,,"",,"",""
12,96,IV,6,3.47411578716776,4.84630219357225,IV,6,3.47411578716776,4.84630219357225,,"",,"",""
12,97,IV,7,1.587582364716,3.61713667845031,IV,7,1.587582364716,3.61713667845031,,"",,"",""
12,98,vio,8,8.49309420997538,3.0547343408028,vio,8,8.49309420997538,3.0547343408028,,"",,"",""
12,99,vio,3,7.49677511304137,3.95336642363795,#ivo,3,7.49677511304137,3.95336642363795,0,DarylHallAndJohnOates_KissOnMyList_1981.varms,2,T,S
12,100,ii,1,4.93073733756289,5.38005949656518,ii,1,3.05220351318961,4.95286595633582,,"",,"",""
12,101,V,2,2.17001818224297,4.98730816623617,V,2,2.84313413563054,5.12228199380172,,"",,"",""
12,102,I,3,2.09811827936116,4.86825837217494,I,3,4.06617029768427,5.02643520317603,,"",,"",""
12,103,V,4,4.73384775045192,5.16886641745679,V,3,4.5720215302861,5.39950490908621,,"",,"",""
12,104,vi,4,3.5423975109525,4.95410927761081,vi,4,3.5423975109525,4.95410927761081,,"",,"",""
,,,,,,,,,,,,,,
13,108,r,2,1.85028481330477,3.69308467287479,r,2,1.85028481330477,3.69308467287479,,"",,"",""
13,109,r,3,1.60110742110459,3.49792715562839,r,3,1.60110742110459,3.49792715562839,,"",,"",""
13,110,r,4,1.61813113419093,3.5289922390651,r,4,1.61813113419093,3.5289922390651,,"",,"",""
13,111,i,5,3.45616234234352,3.45161245655864,i,5,3.45616234234352,3.45161245655864,,"",,"",""
13,112,i,6,1.67128733118762,4.15603880503336,i,6,1.67128733118762,4.15603880503336,,"",,"",""
13,113,V+,7,8.36979913342916,3.69567867715123,-V,7,8.36979913342916,3.69567867715123,0,DeLaSoul_MeMyselfAndI_1989,2,D,D
13,114,V+,1,5.02528196550926,5.25294449625845,V+,1,6.39650128090659,5.40244108580903,,"",,"",""
13,115,i,2,5.18477416150481,4.80385890863579,i,1,4.86178323322638,5.25294449625845,,"",,"",""
13,116,i,2,2.16870490897528,4.98100220693577,i,2,2.16870490897528,4.98100220693577,,"",,"",""
13,117,i,3,4.21427584109336,4.83844561646591,i,3,4.21427584109336,4.83844561646591,,"",,"",""
13,118,V+,3,7.15843211888197,5.15300221622835,V+,3,7.15843211888197,5.15300221622835,,"",,"",""
,,,,,,,,,,,,,,
14,31,II,7,4.97674157211992,4.68197786159372,II,7,4.97674157211992,4.68197786159372,,"",,"",""
14,32,V,4,0.534098791770468,2.46568257361088,V,4,0.534098791770468,2.46568257361088,,"",,"",""
14,33,I,8,1.89126287250128,4.30037048780433,I,8,1.89126287250128,4.30037048780433,,"",,"",""
14,34,IV,9,2.54159134445096,4.80822576517394,IV,9,2.54159134445096,4.80822576517394,,"",,"",""
14,35,I,7,0.863815172943507,3.18649574539556,I,7,0.863815172943507,3.18649574539556,,"",,"",""
14,36,V+,6,8.0491213771099,3.63955555282631,-V,6,8.0491213771099,3.63955555282631,0,DonnaSummer_LastDance_1978.varms,2,D,D
14,37,I,1,3.79304548182423,5.20706019170726,I,1,5.0376351702853,5.40244108580903,,"",,"",""
14,38,IV,2,4.30133715157671,5.27241255895021,IV,2,5.42822412416691,5.17270743896039,,"",,"",""
14,39,I,3,4.59205506899974,5.0610067113568,I,2,4.33275126684974,5.37999177937682,,"",,"",""
14,40,I,3,3.96254146179788,5.30689658690949,I,3,3.96254146179788,5.30689658690949,,"",,"",""
14,41,IV,4,4.05497117142524,5.23698638071595,IV,4,4.05497117142524,5.23698638071595,,"",,"",""
,,,,,,,,,,,,,,
15,91,v,4,5.27634528647083,4.66761513871573,v,4,5.27634528647083,4.66761513871573,,"",,"",""
15,92,vi,3,6.9794623453718,4.54426495273966,vi,3,6.9794623453718,4.54426495273966,,"",,"",""
15,93,v,2,5.67302285493961,5.03927170022148,v,2,5.67302285493961,5.03927170022148,,"",,"",""
15,94,vi,2,6.34675454294624,5.17089355587381,vi,2,6.34675454294624,5.17089355587381,,"",,"",""
15,95,vii,2,6.27780554165505,5.03927170022148,vii,2,6.27780554165505,5.03927170022148,,"",,"",""
15,96,i,2,6.56823722908009,3.25503812877841,ii,2,6.56823722908009,3.25503812877841,0,EarthWindAndFire_Getaway_1976,2,T,S
15,97,i,2,4.94842239090323,5.17540553628318,i,2,5.90160852950134,4.99043311711294,,"",,"",""
15,98,I,2,5.13375668125351,5.32089317578634,I,2,5.60556226995269,5.15071946849045,,"",,"",""
15,99,I,3,3.13085104751955,5.14639604793039,I,2,4.24962901807033,5.40280671347294,,"",,"",""
15,100,iv,4,5.42642657879318,5.30609017914614,iv,3,5.4609175883863,5.25857954959031,,"",,"",""
15,101,v,3,4.21134908327174,4.98607515881798,v,3,4.21134908327174,4.98607515881798,,"",,"",""
,,,,,,,,,,,,,,
16,8,iv,5,4.75170360989018,4.95967353068687,iv,5,4.75170360989018,4.95967353068687,,"",,"",""
16,9,iv,5,1.78916782893145,4.33389748578673,iv,5,1.78916782893145,4.33389748578673,,"",,"",""
16,10,vi,5,6.53980111880006,4.80279534852016,vi,5,6.53980111880006,4.80279534852016,,"",,"",""
16,11,vi,3,5.41316107760318,4.59114395300844,vi,3,5.41316107760318,4.59114395300844,,"",,"",""
16,12,#ivo,2,6.56819036005756,5.37515105799353,#ivo,2,6.56819036005756,5.37515105799353,,"",,"",""
16,13,#ivo,2,7.40271693021439,3.9556645591165,-V,2,7.40271693021439,3.9556645591165,0,GladysKnightAndThePips_IfIWereYourWoman_1971,2,S,D
16,14,I,1,4.4704879559425,4.83850401076425,I,1,5.0376351702853,5.40244108580903,,"",,"",""
16,15,I,2,3.81521385988642,5.35890900516387,I,2,2.59415099334962,5.20159604801623,,"",,"",""
16,16,VI,3,5.65181906484312,5.27189385356231,VI,3,5.66877750756444,5.18003758711553,,"",,"",""
16,17,VI,3,3.14574767089449,4.95943686912919,VI,3,3.14574767089449,4.95943686912919,,"",,"",""
16,18,ii,4,3.42792269244829,4.72370730046694,ii,4,3.42792269244829,4.72370730046694,,"",,"",""
,,,,,,,,,,,,,,
17,66,iv,5,4.75170360989018,4.95967353068687,iv,5,4.75170360989018,4.95967353068687,,"",,"",""
17,67,iv,5,1.78916782893145,4.33389748578673,iv,5,1.78916782893145,4.33389748578673,,"",,"",""
17,68,vi,5,6.53980111880006,4.80279534852016,vi,5,6.53980111880006,4.80279534852016,,"",,"",""
17,69,vi,3,5.41316107760318,4.59114395300844,vi,3,5.41316107760318,4.59114395300844,,"",,"",""
17,70,#ivo,2,6.56819036005756,5.37515105799353,#ivo,2,6.56819036005756,5.37515105799353,,"",,"",""
17,71,#ivo,2,7.40271693021439,3.9556645591165,-V,2,7.40271693021439,3.9556645591165,0,GladysKnightAndThePips_IfIWereYourWoman_1971,2,S,D
17,72,I,1,4.4704879559425,4.83850401076425,I,1,5.0376351702853,5.40244108580903,,"",,"",""
17,73,I,2,3.81521385988642,5.35890900516387,I,2,2.59415099334962,5.20159604801623,,"",,"",""
17,74,vi,3,5.30306844959995,5.27189385356231,vi,3,5.32002689232127,5.18003758711553,,"",,"",""
17,75,VI,3,5.39951546412227,5.20019815608388,VI,3,5.39951546412227,5.20019815608388,,"",,"",""
17,76,ii,4,1.67959706023311,4.20079898725416,ii,4,1.67959706023311,4.20079898725416,,"",,"",""
,,,,,,,,,,,,,,
18,14,IV,10,7.58118804694553,2.61155186485956,IV,10,7.58118804694553,2.61155186485956,,"",,"",""
18,15,-III,3,6.09417067025422,4.93894755987044,-III,3,6.09417067025422,4.93894755987044,,"",,"",""
18,16,-VII,2,4.23543903602913,5.29360497525627,-VII,2,4.23543903602913,5.29360497525627,,"",,"",""
18,17,i,3,4.46555995557967,4.71585006157784,i,3,4.46555995557967,4.71585006157784,,"",,"",""
18,18,IV,3,4.25174668777685,5.03623296765374,IV,3,4.25174668777685,5.03623296765374,,"",,"",""
18,19,-III,4,6.10015035447252,3.49028172554393,-VI,4,6.10015035447252,3.49028172554393,0,JethroTull_LivingInThePast_1972,2,T,T
18,20,-VII,3,4.4585738805245,5.11125850654147,-VII,3,4.11071337877525,4.81332307963949,,"",,"",""
18,21,i,3,4.46555995557967,4.71585006157784,i,3,2.57280327775807,4.19538024103264,,"",,"",""
18,22,i,3,3.57471748176868,5.03623296765374,i,4,2.53684382707717,4.52915213249157,,"",,"",""
18,23,IV,4,4.67592303564365,4.94639384895646,IV,5,4.71911052495702,4.64448206676626,,"",,"",""
18,24,V,4,4.29369126373357,4.86117652659134,V,5,4.62911087119883,4.37782314225958,,"",,"",""
,,,,,,,,,,,,,,
19,146,IV,8,6.60569634250821,3.71741811416625,IV,8,6.60569634250821,3.71741811416625,,"",,"",""
19,147,-III,3,6.09417067025422,4.93894755987044,-III,3,6.09417067025422,4.93894755987044,,"",,"",""
19,148,-VII,2,4.23543903602913,5.29360497525627,-VII,2,4.23543903602913,5.29360497525627,,"",,"",""
19,149,i,3,4.46555995557967,4.71585006157784,i,3,4.46555995557967,4.71585006157784,,"",,"",""
19,150,IV,3,4.25174668777685,5.03623296765374,IV,3,4.25174668777685,5.03623296765374,,"",,"",""
19,151,-III,4,6.10015035447252,3.49028172554393,-VI,4,6.10015035447252,3.49028172554393,0,JethroTull_LivingInThePast_1972,2,T,T
19,152,-VII,3,4.4585738805245,5.11125850654147,-VII,3,4.11071337877525,4.81332307963949,,"",,"",""
19,153,i,3,4.46555995557967,4.71585006157784,i,3,2.57280327775807,4.19538024103264,,"",,"",""
19,154,i,3,3.57471748176868,5.03623296765374,i,4,2.53684382707717,4.52915213249157,,"",,"",""
19,155,I,4,5.22136208342329,4.94639384895646,I,5,5.19161288561928,4.64448206676626,,"",,"",""
19,156,-VII,4,4.52468879027757,4.5174748164749,-VII,4,4.52468879027757,4.5174748164749,,"",,"",""
,,,,,,,,,,,,,,
20,44,I,5,2.41041298855475,4.88534601224985,I,5,2.41041298855475,4.88534601224985,,"",,"",""
20,45,I,6,1.84903677475471,4.39026431619924,I,6,1.84903677475471,4.39026431619924,,"",,"",""
20,46,IV,7,3.29295028329285,4.67600640192829,IV,7,3.29295028329285,4.67600640192829,,"",,"",""
20,47,IV,7,2.11224092942205,4.48637052133044,IV,7,2.11224092942205,4.48637052133044,,"",,"",""
20,48,V,8,3.35739564326382,4.7644088626482,V,8,3.35739564326382,4.7644088626482,,"",,"",""
20,49,#IV,9,8.62740951561568,3.17874493018186,vio,9,8.62740951561568,3.17874493018186,0,LittleJoeyAndTheFlips_BongoStomp_1962,2,S,T
20,50,V,2,2.8580961419835,4.86065685190312,V,2,4.85748048359341,4.54037707686701,,"",,"",""
20,51,I,3,5.47377900180646,4.60633816879294,I,2,5.10275069955144,5.15324051723051,,"",,"",""
20,52,I,2,4.5096436775483,5.45601977808315,I,2,4.5096436775483,5.45601977808315,,"",,"",""
20,53,I,3,4.02649937004188,5.35803491370979,I,3,4.02649937004188,5.35803491370979,,"",,"",""
20,54,I,4,3.26505019551244,5.19243685632303,I,4,3.26505019551244,5.19243685632303,,"",,"",""
,,,,,,,,,,,,,,
21,51,ii,4,4.95316286117299,3.88512590342859,ii,4,4.95316286117299,3.88512590342859,,"",,"",""
21,52,ii,3,3.4145988319353,4.93429568582484,ii,3,3.4145988319353,4.93429568582484,,"",,"",""
21,53,iv,4,5.03550034249799,4.45666491132189,iv,4,5.03550034249799,4.45666491132189,,"",,"",""
21,54,iv,3,5.22195527872971,4.24478858687723,iv,3,5.22195527872971,4.24478858687723,,"",,"",""
21,55,r,3,3.10988469008671,5.03353480566252,r,3,3.10988469008671,5.03353480566252,,"",,"",""
21,56,iio,3,8.81055533616729,2.65120998784587,vii,3,8.81055533616729,2.65120998784587,0,LouisPrimaAndKeelySmith_ThatOldBlackMagic_1958,2,S,D
21,57,r,1,3.12207434943258,5.13656897284064,r,1,3.02730014579521,5.39598526308916,,"",,"",""
21,58,r,1,2.30762052133861,3.97526569652595,r,1,2.30762052133861,3.97526569652595,,"",,"",""
21,59,r,2,1.86106956925883,3.64601662669941,r,2,1.86106956925883,3.64601662669941,,"",,"",""
21,60,r,3,1.60950150739252,3.46316021898319,r,3,1.60950150739252,3.46316021898319,,"",,"",""
21,61,I,4,1.95781871134021,3.48974951660457,I,4,1.95781871134021,3.48974951660457,,"",,"",""
,,,,,,,,,,,,,,
22,129,V,3,3.30461665609061,4.46371987987671,V,3,3.30461665609061,4.46371987987671,,"",,"",""
22,130,i,3,4.09445236782345,4.40780708453767,i,3,4.09445236782345,4.40780708453767,,"",,"",""
22,131,-VII,3,3.15505222823302,4.9089203059595,-VII,3,3.15505222823302,4.9089203059595,,"",,"",""
22,132,i,4,3.49579247415918,4.73320194014491,i,4,3.49579247415918,4.73320194014491,,"",,"",""
22,133,ii,4,6.00451904928391,2.75728110545451,ii,4,6.00451904928391,2.75728110545451,,"",,"",""
22,134,-VI,4,6.81702007160781,3.92625307373242,II,4,6.81702007160781,3.92625307373242,0,Metallica_One_1989,2,T,S
22,135,V,2,2.92936015203589,5.09167743060912,V,2,2.73223676273225,5.02261931098694,,"",,"",""
22,136,i,3,4.09445236782345,4.40780708453767,i,3,5.31451844478788,5.15716869192285,,"",,"",""
22,137,-VII,3,3.15505222823302,4.9089203059595,-VII,3,4.57105402598886,5.14767901796912,,"",,"",""
22,138,i,4,3.49579247415918,4.73320194014491,i,3,3.58726773313372,4.93366454211495,,"",,"",""
22,139,ii,4,6.00451904928391,2.75728110545451,ii,4,5.41877438633445,3.69835198142133,,"",,"",""
,,,,,,,,,,,,,,
23,135,V,2,2.92936015203589,5.09167743060912,V,2,2.92936015203589,5.09167743060912,,"",,"",""
