Seq,Row,Symbol,Order,IC,Entropy,Function
12Swap,116,ii,6,4.11204783623365,5.09780465434209,same
12Swap,117,I,7,2.65100203732619,3.85750775515356,same
12Swap,118,IV,7,1.48144399874445,3.91562846297557,same
12Swap,119,I,8,3.31241878378414,4.00154910523833,same
13Orig,20,V,5,2.29329649881592,4.47041254857541,diff
13Orig,21,I,6,2.3159633600578,4.41543265903187,diff
13Orig,22,ii,7,4.48147619619965,4.57799942015741,diff
13Orig,23,V,6,1.43216120172266,3.84746557335441,diff
13Orig,24,I,7,1.23290580671331,3.70093302245322,diff
13Orig,25,ii,8,2.34722035616479,4.45633369457378,diff
13Orig,26,V,7,0.674917370386597,2.59421224716355,diff
13Orig,27,I,7,0.671192669735529,2.71146819753287,diff
13Orig,28,I,10,2.63162560929241,4.78107515512038,diff
13Orig,29,I,9,1.31296138329767,3.78343851502669,diff
13Orig,30,ii,9,1.57027678254466,3.9958688616234,diff
13Swap,20,V,5,2.29329649881592,4.47041254857541,diff
13Swap,21,I,6,2.3159633600578,4.41543265903187,diff
13Swap,22,ii,7,4.48147619619965,4.57799942015741,diff
13Swap,23,V,6,1.43216120172266,3.84746557335441,diff
13Swap,24,I,7,1.23290580671331,3.70093302245322,diff
13Swap,25,I,8,2.34872534866715,4.45633369457378,diff
13Swap,26,V,9,4.94241903785604,4.14314587840889,diff
13Swap,27,I,6,3.41174034943049,4.71601012521105,diff
13Swap,28,I,6,2.43961024953856,4.59007978538296,diff
13Swap,29,I,7,2.69609945383176,4.05719950734533,diff
13Swap,30,ii,7,5.14965091933741,4.52035452002099,diff
14Orig,122,i,5,2.12968053680866,4.62788943260043,same
14Orig,123,i,6,1.98099689936723,4.51719735904159,same
14Orig,124,i,7,2.21650967313088,4.59360844576702,same
14Orig,125,i,8,1.56527412700703,4.28283300062053,same
14Orig,126,i,9,1.92771317406577,4.44115689083296,same
14Orig,127,i,10,2.42719971846956,4.48957215260383,same
14Orig,128,i,10,0.372037644634182,1.81984564444075,same
14Orig,129,i,10,0.372037644634182,1.81984564444075,same
14Orig,130,i,10,0.372037644634182,1.81984564444075,same
14Orig,131,i,10,0.372037644634182,1.81984564444075,same
14Orig,132,i,10,0.372037644634182,1.81984564444075,same
14Swap,122,i,5,2.12968053680866,4.62788943260043,same
14Swap,123,i,6,1.98099689936723,4.51719735904159,same
14Swap,124,i,7,2.21650967313088,4.59360844576702,same
14Swap,125,i,8,1.56527412700703,4.28283300062053,same
14Swap,126,i,9,1.92771317406577,4.44115689083296,same
14Swap,127,-III,10,2.42870686701855,4.48957215260383,same
14Swap,128,i,10,2.51650276129717,4.51381918451976,same
14Swap,129,i,10,3.40304191250411,3.77516447331386,same
14Swap,130,i,6,3.13788379691443,4.17866420198603,same
14Swap,131,i,6,2.0504170750769,4.55366608398774,same
14Swap,132,i,6,1.55187045830258,4.21625349157008,same
15Orig,123,i,5,2.38298044119642,4.74670752980426,same
15Orig,124,i,6,1.98269737464648,4.51693535542914,same
15Orig,125,i,7,2.3662670614556,4.64952262306689,same
15Orig,126,i,8,1.56691531938645,4.2829875316977,same
15Orig,127,i,9,1.92931449074652,4.44084547716121,same
15Orig,128,i,10,2.42884091084898,4.48949163344983,same
15Orig,129,i,10,0.373891049773181,1.82559489707178,same
15Orig,130,i,10,0.373891049773181,1.82559489707178,same
15Orig,131,i,10,0.373891049773181,1.82559489707178,same
15Orig,132,i,10,0.373891049773181,1.82559489707178,same
15Orig,133,i,10,0.373891049773181,1.82559489707178,same
15Swap,123,i,5,2.38298044119642,4.74670752980426,same
15Swap,124,i,6,1.98269737464648,4.51693535542914,same
15Swap,125,i,7,2.3662670614556,4.64952262306689,same
15Swap,126,i,8,1.56691531938645,4.2829875316977,same
15Swap,127,i,9,1.92931449074652,4.44084547716121,same
15Swap,128,-III,10,2.43034805939797,4.48949163344983,same
15Swap,129,i,10,2.51119527838071,4.50814431700638,same
15Swap,130,i,10,3.4265558546987,3.77479711036692,same
15Swap,131,i,6,3.14881104797835,4.15752287899176,same
15Swap,132,i,6,2.04959134271382,4.55319652743432,same
15Swap,133,i,6,1.70068735500927,4.3524303400596,same
16Orig,49,i,8,2.00304326547637,4.44921630436053,same
16Orig,50,i,7,1.07154895601281,3.5952259584042,same
16Orig,51,i,10,2.16598162126625,4.44416348685579,same
16Orig,52,i,8,1.04169537718464,3.60780649095205,same
16Orig,53,i,10,2.25051868291836,4.04292117445077,same
16Orig,54,i,10,2.42953432950387,4.48974639101372,same
16Orig,55,i,10,0.371782545371259,1.81970358761513,same
16Orig,56,i,10,0.371782545371259,1.81970358761513,same
16Orig,57,i,10,0.371782545371259,1.81970358761513,same
16Orig,58,i,10,0.371782545371259,1.81970358761513,same
16Orig,59,i,10,0.371782545371259,1.81970358761513,same
16Swap,49,i,8,2.00304326547637,4.44921630436053,same
16Swap,50,i,7,1.07154895601281,3.5952259584042,same
16Swap,51,i,10,2.16598162126625,4.44416348685579,same
16Swap,52,i,8,1.04169537718464,3.60780649095205,same
16Swap,53,i,10,2.25051868291836,4.04292117445077,same
16Swap,54,-III,10,2.43104147805286,4.48974639101372,same
16Swap,55,i,10,2.78221356244142,4.57467174600127,same
16Swap,56,i,8,3.515592677353,2.74723655417214,same
16Swap,57,i,6,3.06191479197471,4.15000066279889,same
16Swap,58,i,6,1.92695610304776,4.48069311305069,same
16Swap,59,i,6,1.63761653167899,4.29894758477761,same
17Orig,52,IV,8,1.81844883200023,3.87881251896629,diff
17Orig,53,iii,9,5.7097270058502,4.39035941153246,diff
17Orig,54,ii,5,4.00129467926096,4.46626648353553,diff
17Orig,55,iii,4,4.67134794419975,3.73376455068009,diff
17Orig,56,V,4,3.80629495085353,4.39136113345462,diff
17Orig,57,I,4,2.28226787614952,4.40391390427011,diff
17Orig,58,V,5,4.47777766442898,4.10445576964704,diff
17Orig,59,I,4,3.13267600718784,5.04951723404937,diff
17Orig,60,I,5,2.50718854849849,5.03616196314588,diff
17Orig,61,I,6,2.05836182743434,4.58964013910282,diff
17Orig,62,I,7,2.49144458312004,3.96545384401484,diff
17Swap,52,IV,8,1.81844883200023,3.87881251896629,diff
17Swap,53,iii,9,5.7097270058502,4.39035941153246,diff
17Swap,54,ii,5,4.00129467926096,4.46626648353553,diff
17Swap,55,iii,4,4.67134794419975,3.73376455068009,diff
17Swap,56,V,4,3.80629495085353,4.39136113345462,diff
17Swap,57,V,4,2.28050462954366,4.40391390427011,diff
17Swap,58,V,5,2.81495906634571,3.83861375795453,diff
17Swap,59,I,5,3.085769637596,4.36558568958722,diff
17Swap,60,I,5,2.48386115097208,4.89593370052886,diff
17Swap,61,I,6,2.86296193632939,4.96417593589421,diff
17Swap,62,I,7,1.60890557639173,4.23347829789758,diff
18Orig,66,IV,9,2.03059551283161,3.59118638976681,diff
18Orig,67,iii,9,5.7097270058502,4.39035941153246,diff
18Orig,68,ii,5,4.00129467926096,4.46626648353553,diff
18Orig,69,iii,4,4.67134794419975,3.73376455068009,diff
18Orig,70,V,4,3.80629495085353,4.39136113345462,diff
18Orig,71,I,4,2.28226787614952,4.40391390427011,diff
18Orig,72,V,5,4.47777766442898,4.10445576964704,diff
18Orig,73,I,4,3.13267600718784,5.04951723404937,diff
18Orig,74,I,5,2.50718854849849,5.03616196314588,diff
18Orig,75,IV,6,3.69373781402116,4.58964013910282,diff
18Orig,76,vi,6,5.69582901120097,4.40455245716258,diff
18Swap,66,IV,9,2.03059551283161,3.59118638976681,diff
18Swap,67,iii,9,5.7097270058502,4.39035941153246,diff
18Swap,68,ii,5,4.00129467926096,4.46626648353553,diff
18Swap,69,iii,4,4.67134794419975,3.73376455068009,diff
18Swap,70,V,4,3.80629495085353,4.39136113345462,diff
18Swap,71,V,4,2.28050462954366,4.40391390427011,diff
18Swap,72,V,5,2.81495906634571,3.83861375795453,diff
18Swap,73,I,5,3.085769637596,4.36558568958722,diff
18Swap,74,I,5,2.48386115097208,4.89593370052886,diff
18Swap,75,IV,6,4.1736931021602,4.96417593589421,diff
18Swap,76,vi,6,5.3793858027486,4.88938606786535,diff
19Orig,122,IV,9,2.03059551283161,3.59118638976681,diff
19Orig,123,iii,9,5.7097270058502,4.39035941153246,diff
19Orig,124,ii,5,4.00129467926096,4.46626648353553,diff
19Orig,125,iii,4,4.67134794419975,3.73376455068009,diff
19Orig,126,V,4,3.80629495085353,4.39136113345462,diff
19Orig,127,I,4,2.28226787614952,4.40391390427011,diff
19Orig,128,V,5,4.47777766442898,4.10445576964704,diff
19Orig,129,I,4,3.13267600718784,5.04951723404937,diff
19Orig,130,V,5,4.07491224911209,5.03616196314588,diff
19Orig,131,I,5,2.9045394474162,4.89277650616206,diff
19Orig,132,IV,6,3.76007012045521,4.94098301375763,diff
19Swap,122,IV,9,2.03059551283161,3.59118638976681,diff
19Swap,123,iii,9,5.7097270058502,4.39035941153246,diff
19Swap,124,ii,5,4.00129467926096,4.46626648353553,diff
19Swap,125,iii,4,4.67134794419975,3.73376455068009,diff
19Swap,126,V,4,3.80629495085353,4.39136113345462,diff
19Swap,127,V,4,2.28050462954366,4.40391390427011,diff
19Swap,128,V,5,2.81495906634571,3.83861375795453,diff
19Swap,129,I,5,3.085769637596,4.36558568958722,diff
19Swap,130,V,5,4.54639258534039,4.89593370052886,diff
19Swap,131,I,5,2.7411468388457,4.79988468469762,diff
19Swap,132,IV,6,3.09868506397308,4.69265483747177,diff
20Orig,163,IV,9,2.03059551283161,3.59118638976681,diff
20Orig,164,iii,9,5.7097270058502,4.39035941153246,diff
20Orig,165,ii,5,4.00129467926096,4.46626648353553,diff
20Orig,166,iii,4,4.67134794419975,3.73376455068009,diff
20Orig,167,V,4,3.80629495085353,4.39136113345462,diff
20Orig,168,I,4,2.28226787614952,4.40391390427011,diff
20Orig,169,V,5,4.47777766442898,4.10445576964704,diff
20Orig,170,I,4,3.13267600718784,5.04951723404937,diff
20Orig,171,I,5,2.50718854849849,5.03616196314588,diff
20Orig,172,r,6,3.15248573308009,4.58964013910282,diff
20Orig,173,r,6,1.48725942546491,3.22962022575438,diff
20Swap,163,IV,9,2.03059551283161,3.59118638976681,diff
20Swap,164,iii,9,5.7097270058502,4.39035941153246,diff
20Swap,165,ii,5,4.00129467926096,4.46626648353553,diff
20Swap,166,iii,4,4.67134794419975,3.73376455068009,diff
20Swap,167,V,4,3.80629495085353,4.39136113345462,diff
20Swap,168,V,4,2.28050462954366,4.40391390427011,diff
20Swap,169,V,5,2.81495906634571,3.83861375795453,diff
20Swap,170,I,5,3.085769637596,4.36558568958722,diff
20Swap,171,I,5,2.48386115097208,4.89593370052886,diff
20Swap,172,r,6,3.32725983732263,4.96417593589421,diff
20Swap,173,r,6,1.00866690555126,2.8291017255936,diff
21Orig,93,I,4,2.9971543973206,4.92441009577702,diff
21Orig,94,V,5,4.54248076950145,4.87513114643238,diff
21Orig,95,V,5,4.34497860126587,3.90465244714705,diff
21Orig,96,V,4,3.45852895708678,5.06553050625398,diff
21Orig,97,V,5,1.93271570170176,4.28202237550906,diff
21Orig,98,V,6,2.78244687593908,4.71800472996853,diff
21Orig,99,V,7,1.67651010024039,4.17601611442615,diff
21Orig,100,V,8,2.45386163621049,4.44802789722776,diff
21Orig,101,V,9,1.97348252156208,4.42795443222916,diff
21Orig,102,r,10,3.2861332919449,4.06985265552776,diff
21Orig,103,r,10,1.48142091847661,2.87225095130234,diff
21Swap,93,I,4,2.9971543973206,4.92441009577702,diff
21Swap,94,V,5,4.54248076950145,4.87513114643238,diff
21Swap,95,V,5,4.34497860126587,3.90465244714705,diff
21Swap,96,V,4,3.45852895708678,5.06553050625398,diff
21Swap,97,V,5,1.93271570170176,4.28202237550906,diff
21Swap,98,I,6,2.78068127802496,4.71800472996853,diff
21Swap,99,V,7,3.50193337494066,4.35150182808211,diff
21Swap,100,V,7,4.69423606074798,3.91121713622194,diff
21Swap,101,V,5,3.79975470078229,4.59744708279593,diff
21Swap,102,r,5,3.25291264802557,4.51488884221939,diff
21Swap,103,r,5,1.13269675488987,2.85919030925468,diff
22Orig,6,VI,4,6.93720941510697,4.16335106307169,diff
22Orig,7,VI,2,5.04444972740043,4.91156722279927,diff
