Seq,Row,Orig_Symbol,Orig_Order,Orig_IC,Orig_Entropy,Swap_Symbol,Swap_Order,Swap_IC,Swap_Entropy,Distance,song,Label,Orig_Function,Swap_Function
7,96,-VII,4,5.34595280507798,4.8201685165159,-VII,4,5.34595280507798,4.8201685165159,,"",,"",""
7,97,I,3,2.96945701913281,4.81155780757432,I,3,2.96945701913281,4.81155780757432,,"",,"",""
7,98,-III,4,5.84222884198861,4.04317775354189,-III,4,5.84222884198861,4.04317775354189,,"",,"",""
7,99,v,3,5.22833563455319,4.76608906973639,v,3,5.22833563455319,4.76608906973639,,"",,"",""
7,100,-VII,3,5.3107376714422,4.86265722555053,-III,3,5.3107376714422,4.86265722555053,0,AnitaBaker_CaughtUpInTheRapture_1987.varms,1,D,T
7,101,-VII,3,4.9119492659301,5.09006041364546,-VII,3,5.7115262890817,4.69145310789329,,"",,"",""
7,102,iv,3,5.34109411589249,5.05207281029127,iv,2,4.93309661043681,5.17015177161293,,"",,"",""
7,103,V,3,5.6909177935458,4.80059979983293,V,3,5.63862499904588,4.81160023837673,,"",,"",""
7,104,I,2,3.66148744747348,5.25601692488894,I,2,3.66148744747348,5.25601692488894,,"",,"",""
7,105,I,3,3.85393456518347,5.38045733451633,I,3,3.85393456518347,5.38045733451633,,"",,"",""
,,,,,,,,,,,,,,
8,103,V,3,5.6909177935458,4.80059979983293,V,3,5.6909177935458,4.80059979983293,,"",,"",""
8,104,I,2,3.66148744747348,5.25601692488894,I,2,3.66148744747348,5.25601692488894,,"",,"",""
8,105,I,3,3.85393456518347,5.38045733451633,I,3,3.85393456518347,5.38045733451633,,"",,"",""
8,106,-III,4,5.74569020163332,5.08159277510463,-III,4,5.74569020163332,5.08159277510463,,"",,"",""
8,107,v,4,4.85304510451873,5.00915058203921,v,4,4.85304510451873,5.00915058203921,,"",,"",""
8,108,-VII,4,5.65323357970415,4.3093779476211,-III,4,5.65323357970415,4.3093779476211,0,AnitaBaker_CaughtUpInTheRapture_1987.varms,1,D,T
8,109,-VII,3,4.9119492659301,5.09006041364546,-VII,3,5.7115262890817,4.69145310789329,,"",,"",""
8,110,iv,3,5.34109411589249,5.05207281029127,iv,2,4.93309661043681,5.17015177161293,,"",,"",""
8,111,V,3,5.6909177935458,4.80059979983293,V,3,5.63862499904588,4.81160023837673,,"",,"",""
8,112,vii,2,6.47495706261577,5.25601692488894,vii,2,6.47495706261577,5.25601692488894,,"",,"",""
8,113,III,2,3.25668309328771,5.03806366053076,III,2,3.25668309328771,5.03806366053076,,"",,"",""
,,,,,,,,,,,,,,
9,4,-III,3,5.66201551348899,5.14887362247844,-III,3,5.66201551348899,5.14887362247844,,"",,"",""
9,5,ii,3,4.18660874889456,4.83172388738842,ii,3,4.18660874889456,4.83172388738842,,"",,"",""
9,6,i,3,6.21021358941724,3.40700319736267,i,3,6.21021358941724,3.40700319736267,,"",,"",""
9,7,-VII,3,4.1302926709949,4.76490792474564,-VII,3,4.1302926709949,4.76490792474564,,"",,"",""
9,8,vi,3,5.95539939179716,4.842257144755,vi,3,5.95539939179716,4.842257144755,,"",,"",""
9,9,-II,2,6.82316282085401,5.2522877572279,-vii,2,6.82316282085401,5.2522877572279,0,AnitaBaker_GivingYouTheBestThatIGot_1989,1,S,D
9,10,i,1,4.77526021103649,5.45025271933785,i,1,4.50140479451749,5.38224480901007,,"",,"",""
9,11,-vii,2,4.81674923250477,5.25180139562818,-vii,2,6.34069912382996,4.9613782247251,,"",,"",""
9,12,-VI,3,6.08820038291247,3.99970131444182,-VI,2,5.63869200458489,4.67631284563465,,"",,"",""
9,13,IV,2,5.46175792127661,5.17078347480964,IV,2,5.46175792127661,5.17078347480964,,"",,"",""
9,14,IV,2,3.57712435289255,5.27984635962619,IV,2,3.57712435289255,5.27984635962619,,"",,"",""
,,,,,,,,,,,,,,
10,7,-VII,3,4.1302926709949,4.76490792474564,-VII,3,4.1302926709949,4.76490792474564,,"",,"",""
10,8,vi,3,5.95539939179716,4.842257144755,vi,3,5.95539939179716,4.842257144755,,"",,"",""
10,9,-II,2,6.82316282085401,5.2522877572279,-II,2,6.82316282085401,5.2522877572279,,"",,"",""
10,10,i,1,4.77526021103649,5.45025271933785,i,1,4.77526021103649,5.45025271933785,,"",,"",""
10,11,-vii,2,4.81674923250477,5.25180139562818,-vii,2,4.81674923250477,5.25180139562818,,"",,"",""
10,12,-VI,3,6.08820038291247,3.99970131444182,-VII,3,6.08820038291247,3.99970131444182,0,AnitaBaker_GivingYouTheBestThatIGot_1989,1,T,D
10,13,IV,2,5.46175792127661,5.17078347480964,IV,2,5.17962205316532,5.12046968913261,,"",,"",""
10,14,IV,2,3.57712435289255,5.27984635962619,IV,2,4.21824860478332,5.31702737525282,,"",,"",""
10,15,V,3,4.85527500497612,5.09125774511722,V,3,4.11884579235802,5.06866709879353,,"",,"",""
10,16,I,3,3.64224247348456,5.16517695031014,I,4,3.06995940042334,4.59885901311921,,"",,"",""
10,17,V,4,3.92517575171312,5.27579344452196,V,5,4.11256887690598,4.99154962083001,,"",,"",""
,,,,,,,,,,,,,,
11,77,IV,3,5.82859542435875,3.40700319736267,IV,3,5.82859542435875,3.40700319736267,,"",,"",""
11,78,IV,3,4.50111675936993,4.40671964402633,IV,3,4.50111675936993,4.40671964402633,,"",,"",""
11,79,IV,3,3.46109141285743,4.99330933738139,IV,3,3.46109141285743,4.99330933738139,,"",,"",""
11,80,IV,4,2.53714499727206,4.86898638481587,IV,4,2.53714499727206,4.86898638481587,,"",,"",""
11,81,IV,5,3.67584556161933,4.93019411932145,IV,5,3.67584556161933,4.93019411932145,,"",,"",""
11,82,-iiio,5,7.73402507817218,4.77751398087529,#V,5,7.73402507817218,4.77751398087529,0,AnitaBaker_GivingYouTheBestThatIGot_1989,1,T,D
11,83,ii,1,2.85058683551585,4.95126592964336,ii,1,6.2791516441806,5.10806072526805,,"",,"",""
11,84,iii,2,5.69576100191658,4.79724638999608,iii,1,5.19920084084495,5.44810181458468,,"",,"",""
11,85,IV,2,3.083022290426,4.86145591162072,IV,2,3.083022290426,4.86145591162072,,"",,"",""
11,86,IV,3,4.17320334976317,4.77383930643072,IV,3,4.17320334976317,4.77383930643072,,"",,"",""
11,87,V,4,4.4761941551726,4.83978342333273,V,4,4.4761941551726,4.83978342333273,,"",,"",""
,,,,,,,,,,,,,,
12,77,IV,3,5.82859542435875,3.40700319736267,IV,3,5.82859542435875,3.40700319736267,,"",,"",""
12,78,IV,3,4.50111675936993,4.40671964402633,IV,3,4.50111675936993,4.40671964402633,,"",,"",""
12,79,IV,3,3.46109141285743,4.99330933738139,IV,3,3.46109141285743,4.99330933738139,,"",,"",""
12,80,IV,4,2.53714499727206,4.86898638481587,IV,4,2.53714499727206,4.86898638481587,,"",,"",""
12,81,IV,5,3.67584556161933,4.93019411932145,IV,5,3.67584556161933,4.93019411932145,,"",,"",""
12,82,-iiio,5,7.73402507817218,4.77751398087529,-ii,5,7.73402507817218,4.77751398087529,0,AnitaBaker_GivingYouTheBestThatIGot_1989,1,T,S
12,83,ii,1,2.85058683551585,4.95126592964336,ii,1,6.28335759794218,5.10672442681221,,"",,"",""
12,84,iii,2,5.69576100191658,4.79724638999608,iii,1,5.19920084084495,5.44810181458468,,"",,"",""
12,85,IV,2,3.083022290426,4.86145591162072,IV,2,3.083022290426,4.86145591162072,,"",,"",""
12,86,IV,3,4.17320334976317,4.77383930643072,IV,3,4.17320334976317,4.77383930643072,,"",,"",""
12,87,V,4,4.4761941551726,4.83978342333273,V,4,4.4761941551726,4.83978342333273,,"",,"",""
,,,,,,,,,,,,,,
13,77,IV,3,5.82859542435875,3.40700319736267,IV,3,5.82859542435875,3.40700319736267,,"",,"",""
13,78,IV,3,4.50111675936993,4.40671964402633,IV,3,4.50111675936993,4.40671964402633,,"",,"",""
13,79,IV,3,3.46109141285743,4.99330933738139,IV,3,3.46109141285743,4.99330933738139,,"",,"",""
13,80,IV,4,2.53714499727206,4.86898638481587,IV,4,2.53714499727206,4.86898638481587,,"",,"",""
13,81,IV,5,3.67584556161933,4.93019411932145,IV,5,3.67584556161933,4.93019411932145,,"",,"",""
13,82,-iiio,5,7.73402507817218,4.77751398087529,-I,5,7.73402507817218,4.77751398087529,0,AnitaBaker_GivingYouTheBestThatIGot_1989,1,T,T
13,83,ii,1,2.85058683551585,4.95126592964336,ii,1,6.13669311463202,5.21938199821544,,"",,"",""
13,84,iii,2,5.69576100191658,4.79724638999608,iii,1,5.19920084084495,5.44810181458468,,"",,"",""
13,85,IV,2,3.083022290426,4.86145591162072,IV,2,3.083022290426,4.86145591162072,,"",,"",""
13,86,IV,3,4.17320334976317,4.77383930643072,IV,3,4.17320334976317,4.77383930643072,,"",,"",""
13,87,V,4,4.4761941551726,4.83978342333273,V,4,4.4761941551726,4.83978342333273,,"",,"",""
,,,,,,,,,,,,,,
14,28,I,5,0.376998776321551,1.79753449722317,I,5,0.376998776321551,1.79753449722317,,"",,"",""
14,29,-VI,7,2.21970617142245,4.21966114823406,-VI,7,2.21970617142245,4.21966114823406,,"",,"",""
14,30,-VII,7,0.50087037329136,2.35055008438933,-VII,7,0.50087037329136,2.35055008438933,,"",,"",""
14,31,I,5,0.376998776321551,1.79753449722317,I,5,0.376998776321551,1.79753449722317,,"",,"",""
14,32,I,10,2.41517847373618,4.08814571642537,I,10,2.41517847373618,4.08814571642537,,"",,"",""
14,33,-VI,10,6.11706363002577,4.40472871846985,-III,10,6.11706363002577,4.40472871846985,0,BadCompany_RockNRollFantasy_1979,1,T,T
14,34,IV,4,4.90034924097932,4.840556496992,IV,4,4.32925086545136,4.85023133763214,,"",,"",""
14,35,-III,4,6.80347040752619,3.78539907005807,-III,4,3.80929163944939,4.48313239056069,,"",,"",""
14,36,-VII,2,4.1210860806352,5.28844281292433,-VII,5,3.26824241831187,4.2470022651931,,"",,"",""
14,37,IV,3,3.16609549647786,4.87097204623485,IV,4,3.51975136908393,4.34105073037181,,"",,"",""
14,38,IV,4,3.71435195595669,4.69490272941801,IV,4,3.71435195595669,4.69490272941801,,"",,"",""
,,,,,,,,,,,,,,
15,36,-VII,2,4.1210860806352,5.28844281292433,-VII,2,4.1210860806352,5.28844281292433,,"",,"",""
15,37,IV,3,3.16609549647786,4.87097204623485,IV,3,3.16609549647786,4.87097204623485,,"",,"",""
15,38,IV,4,3.71435195595669,4.69490272941801,IV,4,3.71435195595669,4.69490272941801,,"",,"",""
15,39,-VI,4,5.27976399570133,4.61249308781272,-VI,4,5.27976399570133,4.61249308781272,,"",,"",""
15,40,IV,4,6.61006306322166,3.87037991241366,IV,4,6.61006306322166,3.87037991241366,,"",,"",""
15,41,-III,2,5.76844263864197,5.2156307292741,-VI,2,5.76844263864197,5.2156307292741,0,BadCompany_RockNRollFantasy_1979,1,T,T
15,42,-VII,2,4.1210860806352,5.28844281292433,-VII,2,3.55782267360558,5.08433863673819,,"",,"",""
15,43,IV,3,3.16609549647786,4.87097204623485,IV,3,6.31849270790469,4.19538024103264,,"",,"",""
15,44,IV,4,3.71435195595669,4.69490272941801,IV,2,4.23409697640767,5.32130108519813,,"",,"",""
15,45,I,4,1.95186981760126,4.61249308781272,I,3,3.66639603336834,5.10394686932781,,"",,"",""
15,46,I,5,3.49359751180899,4.6033135730344,I,4,3.17286705867055,5.03045817393152,,"",,"",""
,,,,,,,,,,,,,,
16,85,-VII,2,4.1210860806352,5.28844281292433,-VII,2,4.1210860806352,5.28844281292433,,"",,"",""
16,86,IV,3,3.16609549647786,4.87097204623485,IV,3,3.16609549647786,4.87097204623485,,"",,"",""
16,87,IV,4,3.71435195595669,4.69490272941801,IV,4,3.71435195595669,4.69490272941801,,"",,"",""
16,88,-VI,4,5.27976399570133,4.61249308781272,-VI,4,5.27976399570133,4.61249308781272,,"",,"",""
16,89,IV,4,6.61006306322166,3.87037991241366,IV,4,6.61006306322166,3.87037991241366,,"",,"",""
16,90,-III,2,5.76844263864197,5.2156307292741,-VI,2,5.76844263864197,5.2156307292741,0,BadCompany_RockNRollFantasy_1979,1,T,T
16,91,-VII,2,4.1210860806352,5.28844281292433,-VII,2,3.55782267360558,5.08433863673819,,"",,"",""
16,92,IV,3,3.16609549647786,4.87097204623485,IV,3,6.31849270790469,4.19538024103264,,"",,"",""
16,93,IV,4,3.71435195595669,4.69490272941801,IV,2,4.23409697640767,5.32130108519813,,"",,"",""
16,94,-VI,4,5.27976399570133,4.61249308781272,-VI,3,4.96667033460657,5.10394686932781,,"",,"",""
16,95,IV,4,6.61006306322166,3.87037991241366,IV,4,6.61006306322166,3.87037991241366,,"",,"",""
,,,,,,,,,,,,,,
17,97,-VII,2,4.1210860806352,5.28844281292433,-VII,2,4.1210860806352,5.28844281292433,,"",,"",""
17,98,IV,3,3.16609549647786,4.87097204623485,IV,3,3.16609549647786,4.87097204623485,,"",,"",""
17,99,IV,4,3.71435195595669,4.69490272941801,IV,4,3.71435195595669,4.69490272941801,,"",,"",""
17,100,-VI,4,5.27976399570133,4.61249308781272,-VI,4,5.27976399570133,4.61249308781272,,"",,"",""
17,101,IV,4,6.61006306322166,3.87037991241366,IV,4,6.61006306322166,3.87037991241366,,"",,"",""
17,102,-III,2,5.76844263864197,5.2156307292741,-VI,2,5.76844263864197,5.2156307292741,0,BadCompany_RockNRollFantasy_1979,1,T,T
17,103,-VII,2,4.1210860806352,5.28844281292433,-VII,2,3.55782267360558,5.08433863673819,,"",,"",""
17,104,IV,3,3.16609549647786,4.87097204623485,IV,3,6.31849270790469,4.19538024103264,,"",,"",""
17,105,IV,4,3.71435195595669,4.69490272941801,IV,2,4.23409697640767,5.32130108519813,,"",,"",""
17,106,IV,4,3.67939560665782,4.61249308781272,IV,3,3.36630194556305,5.10394686932781,,"",,"",""
17,107,IV,4,3.0317193504795,5.00273638420673,IV,4,3.0317193504795,5.00273638420673,,"",,"",""
,,,,,,,,,,,,,,
18,15,V,3,2.88284701669094,4.42264659104767,V,3,2.88284701669094,4.42264659104767,,"",,"",""
18,16,II,4,5.42888243414613,4.70166699301958,II,4,5.42888243414613,4.70166699301958,,"",,"",""
18,17,iii,3,6.31565857789803,4.58283496923049,iii,3,6.31565857789803,4.58283496923049,,"",,"",""
18,18,#io,2,7.34919577251703,3.88315050393578,#io,2,7.34919577251703,3.88315050393578,,"",,"",""
18,19,ii,2,1.13788391806308,3.50743180349399,ii,2,1.13788391806308,3.50743180349399,,"",,"",""
18,20,#io,3,7.79056647764129,4.12006538967725,V+,3,7.79056647764129,4.12006538967725,0,BarbraStreisand_FunnyGirl_1964,1,T,D
18,21,ii,1,2.74083721749579,4.52659173891651,ii,1,6.23604436762707,4.73296052807971,,"",,"",""
18,22,ii,2,3.16503641719183,4.81668639909654,ii,1,4.3631227302403,5.12078705820746,,"",,"",""
18,23,V,3,4.12080485758088,4.44593918428034,V,2,3.77125815383917,4.97686211125318,,"",,"",""
18,24,V,3,2.57406112337017,4.2530030811068,V,3,2.57406112337017,4.2530030811068,,"",,"",""
18,25,iii,4,4.81468902887761,4.10078922529269,iii,4,4.81468902887761,4.10078922529269,,"",,"",""
,,,,,,,,,,,,,,
19,15,V,3,2.88284701669094,4.42264659104767,V,3,2.88284701669094,4.42264659104767,,"",,"",""
19,16,II,4,5.42888243414613,4.70166699301958,II,4,5.42888243414613,4.70166699301958,,"",,"",""
19,17,iii,3,6.31565857789803,4.58283496923049,iii,3,6.31565857789803,4.58283496923049,,"",,"",""
19,18,#io,2,7.34919577251703,3.88315050393578,#io,2,7.34919577251703,3.88315050393578,,"",,"",""
19,19,ii,2,1.13788391806308,3.50743180349399,ii,2,1.13788391806308,3.50743180349399,,"",,"",""
19,20,#io,3,7.79056647764129,4.12006538967725,-V,3,7.79056647764129,4.12006538967725,0,BarbraStreisand_FunnyGirl_1964,1,T,D
19,21,ii,1,2.74083721749579,4.52659173891651,ii,1,6.07644419917495,5.01848723569352,,"",,"",""
19,22,ii,2,3.16503641719183,4.81668639909654,ii,1,4.3631227302403,5.12078705820746,,"",,"",""
19,23,V,3,4.12080485758088,4.44593918428034,V,2,3.77125815383917,4.97686211125318,,"",,"",""
19,24,V,3,2.57406112337017,4.2530030811068,V,3,2.57406112337017,4.2530030811068,,"",,"",""
19,25,iii,4,4.81468902887761,4.10078922529269,iii,4,4.81468902887761,4.10078922529269,,"",,"",""
,,,,,,,,,,,,,,
20,27,ii,0,5.75199632876925,5.09971750996705,ii,0,5.75199632876925,5.09971750996705,,"",,"",""
20,28,ii,1,4.3631227302403,5.12078705820746,ii,1,4.3631227302403,5.12078705820746,,"",,"",""
20,29,II,2,5.11265045109066,4.97686211125318,II,2,5.11265045109066,4.97686211125318,,"",,"",""
20,30,II,3,3.15767994147028,4.3967893185752,II,3,3.15767994147028,4.3967893185752,,"",,"",""
20,31,-VI,4,6.80002517862942,4.22561716751411,-VI,4,6.80002517862942,4.22561716751411,,"",,"",""
20,32,V+,2,7.33432050292752,4.71856994380361,#io,2,7.33432050292752,4.71856994380361,0,BarbraStreisand_FunnyGirl_1964,1,D,T
20,33,I,1,3.41317644619814,4.73296052807971,I,1,6.37362243534482,4.52659173891651,,"",,"",""
20,34,I,2,3.2642042268551,4.95107473423563,I,1,4.55596508261351,5.17999492034871,,"",,"",""
20,35,IV,3,4.86380326887531,4.9021157244583,IV,2,4.58227509148496,5.14959944380883,,"",,"",""
20,36,IV,3,3.84158003038172,4.99371780255822,IV,3,3.84158003038172,4.99371780255822,,"",,"",""
20,37,#ivo,4,5.84196753419943,4.85273766357958,#ivo,4,5.84196753419943,4.85273766357958,,"",,"",""
,,,,,,,,,,,,,,
21,27,ii,0,5.75199632876925,5.09971750996705,ii,0,5.75199632876925,5.09971750996705,,"",,"",""
21,28,ii,1,4.3631227302403,5.12078705820746,ii,1,4.3631227302403,5.12078705820746,,"",,"",""
21,29,II,2,5.11265045109066,4.97686211125318,II,2,5.11265045109066,4.97686211125318,,"",,"",""
21,30,II,3,3.15767994147028,4.3967893185752,II,3,3.15767994147028,4.3967893185752,,"",,"",""
21,31,-VI,4,6.80002517862942,4.22561716751411,-VI,4,6.80002517862942,4.22561716751411,,"",,"",""
21,32,V+,2,7.33432050292752,4.71856994380361,-V,2,7.33432050292752,4.71856994380361,0,BarbraStreisand_FunnyGirl_1964,1,D,D
21,33,I,1,3.41317644619814,4.73296052807971,I,1,4.78263970520198,5.01848723569352,,"",,"",""
21,34,I,2,3.2642042268551,4.95107473423563,I,2,2.21226921945588,4.78717204844862,,"",,"",""
21,35,IV,3,4.86380326887531,4.9021157244583,IV,3,4.83003557743798,4.80026514254855,,"",,"",""
21,36,IV,3,3.84158003038172,4.99371780255822,IV,3,3.84158003038172,4.99371780255822,,"",,"",""
21,37,#ivo,4,5.84196753419943,4.85273766357958,#ivo,4,5.84196753419943,4.85273766357958,,"",,"",""
,,,,,,,,,,,,,,
22,36,IV,3,3.84158003038172,4.99371780255822,IV,3,3.84158003038172,4.99371780255822,,"",,"",""
22,37,#ivo,4,5.84196753419943,4.85273766357958,#ivo,4,5.84196753419943,4.85273766357958,,"",,"",""
22,38,I,3,0.265673056287826,1.23627235091342,I,3,0.265673056287826,1.23627235091342,,"",,"",""
22,39,I,5,3.56566619255804,3.78411833959725,I,5,3.56566619255804,3.78411833959725,,"",,"",""
22,40,I,5,1.21592010574006,3.74973668369531,I,5,1.21592010574006,3.74973668369531,,"",,"",""
22,41,-III,4,5.83002513127075,4.09528936096845,-VI,4,5.83002513127075,4.09528936096845,0,BarbraStreisand_FunnyGirl_1964,1,T,T
22,42,VI,4,7.46609278979873,4.58997629114312,VI,4,7.1654064821902,4.59155824656114,,"",,"",""
22,43,ii,1,4.33330875227446,5.06258086883059,ii,2,4.75992034065585,4.50835864347035,,"",,"",""
22,44,IV,2,4.86182227016884,4.72834803468765,IV,2,4.86182227016884,4.72834803468765,,"",,"",""
22,45,I,3,3.85423220474132,4.11521298207364,I,3,3.85423220474132,4.11521298207364,,"",,"",""
